tier,days_running_real,is_active_real,page_name_real,creative_type,full_ad_copy,headline,cta,link_description,landing_page,start_date_real,end_date_real,publisher_real,num_variations,page_likes,preview_image_url,ad_library_url,ad_transcribation,ad_visual_notes
TIER_1_ACTIVE,12,TRUE,Coursiv AI Mastery,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2026-04-04 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,26638.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/661069391_778478985089449_4334135323248593682_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=i3gQTrG7NqAQ7kNvwHU8xkQ&_nc_oc=AdoUycdbXH-CjBywO_mUQ0BboKJT3L-GpBUWT6WrIQaQvpsTAhISwFryT2tLLOQyzbA&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=MGR-zETjpu3aW0nJHoA5XA&_nc_ss=7a389&oh=00_Af0wg8B2cBxegRnsZRYWGC1TOINX0DMJq885AwnQl_7VRw&oe=69E88423,https://www.facebook.com/ads/library/?id=1302601715051433,"[00:00:00.00] - Orateur 2
Il te faut seulement 20 $ pour apprendre tous les outils d'IA pertinents en 2025. Regarde ça.

[00:00:07.05] - Orateur 1
Donc, j'ai 37 ans et je viens d'apprendre une compétence qui vaut plus que mon diplôme universitaire. Une habitude à tout changer. Je n'ai pas travaillé 80 heures par semaine ni obtenu un nouveau diplôme. Au lieu de cela, j'ai remplacé les réseaux sociaux par une habitude de 10 minutes d'IA après le travail. Maintenant, je comprends pourquoi on appelle l'IA un changeur de jeu. Elle me fait économiser du temps, restaure mon énergie et élimine mon stress au travail. Mon patron a même pensé que j'avais travaillé tout le week-end. Voici notre défi IA de 28 jours, conçu pour les débutants de plus de 40 ans. Il commence demain. Appuie sur l'écran pour nous rejoindre et essaie l'habitude qui te rend imparable.

","Start with person as ted x presenter hook, then recongnizible pattern of ai tool lists, with video of a ugc like people faces, showing some working style video, white people woman 30+ french people language, "
TIER_1_ACTIVE,11,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-05 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/667304585_26630396223220845_326049476381996497_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=s5T8VKa2n7MQ7kNvwFE9c3G&_nc_oc=AdpRfn5zfc1jNwv9vo1eBGjLM5cAUc9cJx742lEVicIWPddwTV_ZnWglEA_G1h-wKsQ&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=c2fQRbF0qGoPEvnrTZLSTw&_nc_ss=7a389&oh=00_Af0GmqA9-V6FlLotQqxqrl90FNdVWs02ECMbw6ln_2Xc-A&oe=69E881B6,https://www.facebook.com/ads/library/?id=1455343916128113,"[00:00:00.06] - Speaker 1
This is the quickest way to go from AI beginner to AI fluent in 2025. Watch this. It's 1996 and the internet just came out. It's going to create a whole new wave of millionaires over the next 20 years. Okay everybody, it's 2025 and AI will create a new wave of millionaires more than the internet did before. It's the perfect time to start. So this is how I became the most dangerous person in the room. One habit changed everything. I replaced social media with microlearning. Now instead of wasting time on social media, I spend 15 minutes a day actually learning how to use AI. For writing, planning, brainstorming, and real work. That's it. Just one skill a day. This is the 28-Day AI Challenge built for beginners over 40. Starts tomorrow. Tap the screen to join us and try the one habit that makes you unstoppable.

","Hook with two presenters and text on it with white backgoround,  and teacher with econ background, this is all video clips with different opinions and presenters, then there is man with office costume as a wealth authority, so he's like tedx presenter, and he' s then being in podcast as  a expalanatior with that recongizble tool list of ai tools, with clip together"
TIER_1_ACTIVE,11,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-05 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529905.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/666461354_1747436573293046_7473042153982700628_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ge1xcrUt7DIQ7kNvwG7yggf&_nc_oc=AdpT87syd99N2-3XLzLVjpj6rxGTpZp3B6MTyJxx46RRhO3D2f0YVxVs3nGVlsRdbQg&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=ae_kG0l5Cii03HBOuvqKJQ&_nc_ss=7a389&oh=00_Af1YTEBs2HdgqQGnaJ4Btp6qZO09Y5VKUZJVlGSkqJwUpA&oe=69E885E6,https://www.facebook.com/ads/library/?id=3127437240798331,"[00:00:00.03] - Speaker 1
I'm begging you, if retirement is on your mind, don't ignore AI. Watch this.

[00:00:05.15] - Speaker 2
Stop. Please stop using ChatGPT and Canva like children's toys.

[00:00:08.28] - Speaker 1
Yeah.

[00:00:09.09] - Speaker 2
AI will create more millionaires in 5 years than the internet did in 20. Do this 15 minutes a day and by Christmas you won't recognize yourself.

[00:00:18.02] - Speaker 1
What if I've never used AI before?

[00:00:19.27] - Speaker 2
Perfect. This is the 28-day AI challenge for beginners over 40. Just one new routine, 10 minutes of microlearning after work, while driving, or instead of social media.

[00:00:27.02] - Speaker 1
So when does the challenge start showing results?

[00:00:29.26] - Speaker 2
In 1 week, you'll feel unstoppable. In 2 weeks, You'll know more than 90% of people of your age. In a month, you'll have your entire AI strategy. Tap the screen to join us.

","asmr hook with cutting ai video asmr, saying watch this, and two people dialogue, as a podcast saying about ai tool in current year, white woman + black person, 28 day begginer challenge, tool list of ai tool recongizible template. caption with white text color, "
TIER_1_ACTIVE,11,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-05 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529905.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/660541156_824429796730713_2008476833515457552_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JsYAH4iEmwoQ7kNvwGq34Yd&_nc_oc=AdrtVM01lNk7l0IVItyxiQDm8xlbE1Nr_fQFY8tSj68j5MJCnTdtIaPx6ni6iFTNFJI&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=_XWMnAGEmLWBem8xL1H5gA&_nc_ss=7a389&oh=00_Af3S2yFnO1xcTJTZvSuIQy6rAN-sY6lzr5UDgA_wdy7fbQ&oe=69E883FE,https://www.facebook.com/ads/library/?id=1589669358996019,,
TIER_1_ACTIVE,11,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-05 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529890.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/666485105_2824255194595462_6614147750918638600_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=DrqgYz3pthgQ7kNvwEcBvpD&_nc_oc=Ado9aMeQGvDOGd_gRV4yvn1k4UOPQt0lwCRu-n_QbVdlaFzVX5JS4JXvS1IHH8rEDaM&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=uqkHtwSireqS8-c7NSjRoA&_nc_ss=7a389&oh=00_Af0xQ8GcgjxLbLdmrkHf_dbhNprUZiWRr7gd3jjQQTPouw&oe=69E88F5A,https://www.facebook.com/ads/library/?id=2797164610682502,,
TIER_1_ACTIVE,11,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-05 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/663122562_2086111818628572_5558721922154284118_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=czVbbJBMRTgQ7kNvwE9VKn4&_nc_oc=AdpRwR3LAq7NX0TJ0bvlEPY8feMUnpdpltsOcwd8szkf4sG2W9RmxDJDHunNwTKrISQ&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=KF4tcM_xi5yAZokz5HMNJQ&_nc_ss=7a389&oh=00_Af1SqGvbVOz6HUXp_4a38O9U1dZYvalQOfqUqKdrsed3Jg&oe=69E8776F,https://www.facebook.com/ads/library/?id=1733505997702780,"[00:00:00.03] - Speaker 1
Most accountants over 40 are still fixing Excel errors manually. Here's the smarter way. Watch this.

[00:00:07.24] - Speaker 2
So this is how I became the most dangerous person in the room. One habit changed everything. I replaced social media with microlearning. Now instead of wasting time on social media, I spend 15 minutes a day actually learning how to use AI for writing, planning, brainstorming, the real work. That's it. Just one skill a day. This is the 28-day AI challenge built for beginners over 40. Starts tomorrow. Tap the screen to join us and try the one habit that really makes you unstoppable.

","ordinary two people real video of (possibly zimran's workers) standing as a hood, with text upfront not covering those people,  then person standing video, with ai voice with recognizible zimran's template like icons with ai tools and woman ai voice 40+ people years old, women in videos, lifestyle video, of working with laptop, with cta as in transcribtion, in eng language. ordinary text, white color, and shadows, "
TIER_1_ACTIVE,11,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-05 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529908.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/661369993_803706165696472_3001658226362664690_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=19Q8Sb1lF38Q7kNvwHHyY92&_nc_oc=AdojRmkdrbFdMv2a8wsq-va54WcB4E2w67P5UJ_N_Es2yXIJjfp-WSQy1VXfx6elIDs&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=DAaaD7L8gPMbMKzNnzbvJg&_nc_ss=7a389&oh=00_Af0RCgL_9YmvXIEjgJIvvIQiqBJCTXlja0F7xZGuYmjVlg&oe=69E88132,https://www.facebook.com/ads/library/?id=951564170797546,"[00:00:00.02] - Speaker 1
Stop telling ChatGPT to make it better. Bad prompt, bad result. Use this 10-minute routine instead and see the magic.

[00:00:09.08] - Speaker 2
So this is how I became the most dangerous person in the room. One habit changed everything. I replaced social media with microlearning. Now instead of wasting time on social media, I spend 15 minutes a day actually learning how to use AI for writing, planning, brainstorming, the work. That's it, just one skill a day. This is the 28-day AI challenge built for beginners over 40. Starts tomorrow. Tap the screen to join us and try the one habit that really makes you unstoppable.

","ordinary office workers hook start with text on it white background,  with ai voice with recognizible zimran's template design like icons with ai tools and woman ai voice 40+ people years old, women in videos, lifestyle video, of working with laptop, with cta as in transcribtion, in eng language. ordinary text, white color, and shadows, "
TIER_1_ACTIVE,10,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529908.0,https://scontent.feoh8-1.fna.fbcdn.net/v/t39.35426-6/668218149_1759222795040605_4276006558054019024_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pIAblRaKepUQ7kNvwEMAvuG&_nc_oc=AdpSOgv7E2BzBjwDg8kWfj3SKm9m2NAwTU1DetEf38dB29BpEASfDWbSUTxRdBp5iX4&_nc_zt=14&_nc_ht=scontent.feoh8-1.fna&_nc_gid=hGH6xN5BUusl7cQ6knVGDw&_nc_ss=7a389&oh=00_Af1qfd3Y9ISsfB9rELeEDYpCl0Mh9hBC_7ymBcGEzSEaYA&oe=69E89242,https://www.facebook.com/ads/library/?id=1668612334320635,"[00:00:00.03] - Speaker 1
This is how I'd learn AI in 2025. Watch this. So this is how I became the most dangerous person in the room. One habit changed everything. I replaced social media with microlearning. Now instead of wasting time on social media, I spend 15 minutes a day actually learning how to use AI for writing, planning, brainstorming, the real work. That's it. Just one skill a day. This is the 28-day AI AI Challenge Built for Beginners Over 40 starts tomorrow. Tap the screen to join us and try the one habit that really makes you unstoppable.

","hook with design template of ai tool list, men in white and dark theme style video, with a microphone as a presenter, woman talks with him and they start the podcast, "
TIER_1_ACTIVE,10,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529898.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/663329638_2803112963372449_2974109829879169560_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HJqgtF1pxgMQ7kNvwFShg6n&_nc_oc=AdrPWHyRbaxJXbxsuAImiQBBT-gQedwskmFZnch1bF2pPHQyMN2KtFU_W6kBgpdZDc0&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=I-N5uVGtBq-66l72IjWmWw&_nc_ss=7a389&oh=00_Af3Q582K9tfovsSpTMcpdZi4uJ0T6VuTxr6KDDOBGc2YBg&oe=69E87EA2,https://www.facebook.com/ads/library/?id=1594489165174565,"[00:00:00.05] - Speaker 1
I'm begging you, become a master of AI, especially if you're over 40.

[00:00:06.18] - Speaker 2
I'm 52. Aren't I too old to master AI tools? It's actually the perfect age. Even if I've never used AI before?

[00:00:14.07] - Speaker 1
Yeah, that's even better. Coreceive is built for beginners over 50. How long does it take to master AI tools? 28 days. Day 3, you'll be unstoppable. Day 7, you'll have your own strategy. Day 28, you'll wonder why you didn't start sooner. Start tomorrow, and by the end of the month, you'll thank me.

","hook with design template of ai tool list, men in white and dark theme style video, with a microphone as a presenter, woman talks with him and they start the podcast, "
TIER_1_ACTIVE,10,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529910.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/662118009_929475043282217_3403568400405380589_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RdsfhJiXKUQQ7kNvwF4ttiv&_nc_oc=AdpGOJDdpga71bMd-ZiJD9LbukMtnKS0jAORzZDfcw8wlySxCIpsImfewsaz-MT1Orc&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=i1OcMzuIxCRvbhv0lB7GEg&_nc_ss=7a389&oh=00_Af2Iq_3Bo53e5sjZCHw7Yhs9PBTe0UeX16WO_lx2oillTA&oe=69E87A57,https://www.facebook.com/ads/library/?id=1099204819934222,"[00:00:00.05] - Speaker 1
I'm begging you, become a master of AI, especially if you're over 40.

[00:00:06.18] - Speaker 2
I'm 52. Aren't I too old to master AI tools? It's actually the perfect age. Even if I've never used AI before?

[00:00:14.07] - Speaker 1
Yeah, that's even better. Coreceive is built for beginners over 50. How long does it take to master AI tools? 28 days. Day 3, you'll be unstoppable. Day 7, you'll have your own strategy. Day 28, you'll wonder why you didn't start sooner. Start tomorrow, and by the end of the month, you'll thank me.

","start with a person in luxury scene of hotel, with ai voice with recognizible zimran's template design like icons with ai tools and woman ai voice 40+ people years old, women in videos, lifestyle video, of working with laptop, with cta as in transcribtion, in eng language. ordinary text, white color, and shadows, "
TIER_1_ACTIVE,10,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/663309377_932560789591483_4826855129797874483_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2yWoXg5F--QQ7kNvwEcqQtS&_nc_oc=Adrdw253vUlSJ5VK36ps3y0aSVH2e7MW0XjaF8BQKg9AcH8wpyo7ayZwvuI7NfpB72A&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=L9-y19a4OacNLFriJs40kg&_nc_ss=7a389&oh=00_Af3BU08NJQNJzCKaksVSuNfyX2xk7ZBxC3z3DZkiHKaQDw&oe=69E87556,https://www.facebook.com/ads/library/?id=1974224877304261,"[00:00:00.03] - Speaker 1
This is how I'd learn AI in 2025. Watch this. So this is how I became the most dangerous person in the room. One habit changed everything. I replaced social media with microlearning. Now instead of wasting time on social media, I spend 15 minutes a day actually learning how to use AI for writing, planning, brainstorming, the real work. That's it. Just one skill a day. This is the 28-day AI AI Challenge Built for Beginners Over 40 starts tomorrow. Tap the screen to join us and try the one habit that really makes you unstoppable.

","start with a person in luxury scene of hotel, with ai voice with recognizible zimran's template design like icons with ai tools and woman ai voice 40+ people years old, women in videos, lifestyle video, of working with laptop, with cta as in transcribtion, in eng language. ordinary text, white color, and shadows, "
TIER_1_ACTIVE,10,TRUE,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529902.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/667477415_1282455610479666_1576435000421661844_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4obj6KWoLsEQ7kNvwE0046n&_nc_oc=Adoc_7G111cDhNDMCDyTe-djhiGtd_OvNUJCZLMsPEQBTWOq_Ufk9NE7i6w30o9f_Do&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=95gI3ee-QA_cz1w-jv01Mw&_nc_ss=7a389&oh=00_Af0X-9zoDOBUgbLin52oc4--eaS0tGFS1uqCSUZxZ2KchQ&oe=69E87DC8,https://www.facebook.com/ads/library/?id=34748539718123289,"[00:00:00.03] - Speaker 1
I mean, AI can now build a website in 90 seconds while the only AI most people over 40 know is ChatGPT. So this is how I became the most dangerous person in the room. One habit changed everything. I replaced social media with microlearning. Now, instead of wasting time on social media, I spend 15 minutes a day actually learning how to use AI for writing, planning, brainstorming, and real work. That's it. Just one skill a day. This is the 28-Day AI Challenge. Built for Beginners Over 40 starts tomorrow. Tap the screen to join us and try the one habit that makes you unstoppable.

","cartoon copy her in one half and other half of video is black person woman as a presenter, her ai voice black, then she's presenting as a podcast, with template design of ai tool list, also showing the ai certificate of ai tools"
TIER_1_ACTIVE,9,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-07 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529885.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/666000995_1341649904592169_8738786797371377630_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=eQnQnFjO2zcQ7kNvwH8KqCq&_nc_oc=AdpJCCVpgumviyaFarbY31uoO932swp9ditH1FIYevg6KBmkGl0XLPCamW9n03C3k74&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=5OE0k1nIztij7MtZpwaxag&_nc_ss=7a389&oh=00_Af3Q09OWIeJbsF54jG9aQrPrpk7CSRZwzd7gj2QjLNG0pw&oe=69E87227,https://www.facebook.com/ads/library/?id=949380237696922,,
TIER_1_ACTIVE,8,TRUE,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2026-04-08 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/666035873_914583774736067_6004193428784366368_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5yAHaLBATagQ7kNvwFuRDwy&_nc_oc=AdohIJ1TOJVkAxHDeUW5UWuzVOSAFvV-OCwZGyTZEVQyxjoO8Meqch27wy0AhQD5rN4&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=oGkOCPiv_2noLRHFZ5RHxQ&_nc_ss=7a389&oh=00_Af3JMH78wquiZPXLoZ7aXCUuZCPSZPH3fkNBq_8MswL9VA&oe=69E86475,https://www.facebook.com/ads/library/?id=1500817038309215,"[00:00:00.04] - Speaker 1
Arrête d'utiliser ChatGPT comme Google. C'est pour ça que tu ne vois aucun résultat. À la place, fais ceci 15 minutes par jour et deviens un maître des outils d'IA. Regarde, voici comment je suis devenue la personne la plus redoutable dans la pièce. Une seule habitude a tout changé.

[00:00:17.04] - Speaker 1
J'ai remplacé les réseaux sociaux par du micro-apprentissage. Maintenant, au lieu de perdre du temps sur les réseaux, je passe 15 minutes par jour à apprendre vraiment comment utiliser l'IA pour Écrire, planifier, brainstormer et faire un vrai travail. C'est tout. Une compétence par jour. Voici le défi IA de 28 jours conçu pour les débutants de plus de 40 ans.

[00:00:38.10] - Speaker 1
Ça commence demain. Appuie sur l'écran pour nous rejoindre et essayer la habitude qui te rend inarrêtable.

[00:00:46.19] - Speaker 1
C'est ainsi que je suis devenue la personne la plus dangereuse dans la pièce. Une seule habitude a tout changé. J'ai remplacé les réseaux sociaux par le micro-apprentissage. Maintenant, au lieu de perdre du temps sur les réseaux sociaux, je passe 15 minutes par jour à apprendre réellement à utiliser l'IA pour écrire, planifier, brainstormer et faire un vrai travail. C'est tout.

[00:01:01.25] - Speaker 1
Juste une compétence par jour. Voici le défi IA de 28 jours conçu pour les débutants de plus de 40 ans. Ça commence demain. Touchez l'écran pour nous rejoindre et essayer l'habitude qui vous rendra inarrêtable.

","french language, black woman as a presenter and there is a visible text, then there is the same woman and she's presented togethrer with template design of ai tools, and cerificates of ai tools appear"
TIER_1_ACTIVE,7,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-09 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529887.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/666519715_1455022526114484_2655322136851577544_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KfKtYXF2HJUQ7kNvwHDJS9B&_nc_oc=AdqA9WD4ouRJ4miVVvJJ7Qe5fiUEjaUQjI4OM385FIgRMJi5YowGVt4aE1FTsW-y58A&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=vh49668Rq83fJCe3QYC8dA&_nc_ss=7a389&oh=00_Af1bDP3yQu0Jb4CMIuw2jmzB0irC0981C9pbY1zyiZTuSg&oe=69E87EE5,https://www.facebook.com/ads/library/?id=1999688023972563,,
TIER_1_ACTIVE,7,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-10 07:00:00,2026-04-17 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529912.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/670483430_880205145047053_6059700851085794293_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0umgbSQY4f0Q7kNvwHgFHaW&_nc_oc=AdqcNHwGOnxoM36eI_XTh5oY5JvzwNEsReGfQCbJwju5Vl_VKBds0SSGRJ9WV29hzKM&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=-RMV0RQ1XLvgTZEEsLGpsw&_nc_ss=7a389&oh=00_Af2Xr3qmkq0QcO773Vk69JNxVzwcfGoUshZof1Cc6yJ_oA&oe=69E86CB0,https://www.facebook.com/ads/library/?id=1658275058703160,,
TIER_1_ACTIVE,6,TRUE,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-10 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529908.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/668270561_2146029572857112_3649889535517631252_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XKXDZCiu9KIQ7kNvwG1lLfm&_nc_oc=AdqMe9mOirpY20bZxLlc54jNK5_8U6pHohOGLIza7QPfVT0gTxhpVc9HKPp-dD_OsJY&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=y4h2Jl96XqAjSKTfw-KVmg&_nc_ss=7a389&oh=00_Af3ZRyFCsgX95gQD6wIZ3S1ZJfV-FSuXGca_TRqF6pY9Sw&oe=69E87CBF,https://www.facebook.com/ads/library/?id=920303717458499,,
