tier,days_running_real,is_active_real,page_name_real,creative_type,full_ad_copy,headline,cta,link_description,landing_page,start_date_real,end_date_real,publisher_real,num_variations,page_likes,preview_image_url,ad_library_url
TIER_2_PROVEN,82,False,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2025-08-02 07:00:00,2025-10-23 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529885.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/519580794_1390946125296986_7591844457074747817_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=osaFpP6suaYQ7kNvwFm2SNM&_nc_oc=AdqWgjnWfbL0Xmjge7cyRr50Usmy331BOezYyFczitfLlD1cPy003yDsApKhqmalNXU&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=fXaKkwpdtZouhvn0sXaL5Q&_nc_ss=7a389&oh=00_Af2vmROBRRr2U0zCHZribW2JrZGMOXmRcqv7xFhvN-cQlA&oe=69E85F88,https://www.facebook.com/ads/library/?id=779706917762778
TIER_2_PROVEN,81,False,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2025-08-02 07:00:00,2025-10-22 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529884.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/527337465_1090742762433706_5526011639066336586_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=aFot-CfUOYsQ7kNvwEB7nqB&_nc_oc=AdqjvD-HdMppAiaNLE8-K8ivORY71PxuBE7JNGZw7ZjcivcU9OQOmoVH7gnUmnvFD4o&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=teKESbJA8BIxnkI0irKhJg&_nc_ss=7a389&oh=00_Af2RR5Kzcv_4iN6A9aywdMhfNleBcNUdYRQYZqgEh49r1A&oe=69E8906C,https://www.facebook.com/ads/library/?id=2841477969379618
TIER_2_PROVEN,81,False,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2025-08-02 07:00:00,2025-10-22 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529889.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/527908909_1901899517262609_3813121657141502637_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4Wtt6DqMYF0Q7kNvwGYbU03&_nc_oc=Adp550CKI_6ejyPX0G6XE7WcbvoHL7ZOz9lqXBGENdwrLrNkSWo0l7Ywc2jRbSpPrV8&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=qh1Y8gCvQYP-nOzPxRp0VQ&_nc_ss=7a389&oh=00_Af01AjoNfXOI9xJMj9wpRz9shLVEXN_EKR5EugcNG8L0vQ&oe=69E86B35,https://www.facebook.com/ads/library/?id=781297314645862
TIER_2_PROVEN,80,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-01-14 08:00:00,2026-04-05 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529907.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/615839014_2353639121745917_5224421201338214432_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=xW3eWznhaI4Q7kNvwHYTHkZ&_nc_oc=AdpJ_F_af_8CBb3CALLG2-FvTh0pe1XyW1p8J-e6YFO3BeH4fMDJ4I-9WWW-HEuAPhk&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=8XC_346uQYx7BK1HP-xl3A&_nc_ss=7a389&oh=00_Af28d6AzQtnF0cdhlIutjwXc3umvAGxtdw1FTULCwoF-YA&oe=69E88302,https://www.facebook.com/ads/library/?id=1214091296752804
TIER_2_PROVEN,76,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-01-14 08:00:00,2026-04-01 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529885.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/602360757_1865958450793477_6446875826454504139_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=3Q21yJoAr50Q7kNvwHlbWtC&_nc_oc=AdokYIQEwERVmPnGxmPRje13VO6lnzfMp0pmDoVcDc5J6b_bvDApSpsPVLM3aiP-bXo&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=5OE0k1nIztij7MtZpwaxag&_nc_ss=7a389&oh=00_Af01chZX7tlcl_P9ehw7V1Y-0XG1yMXZJlRUJNiEX7t3Vw&oe=69E88D59,https://www.facebook.com/ads/library/?id=1737086884363274
TIER_2_PROVEN,76,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-01-14 08:00:00,2026-04-01 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529907.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/616506893_864250096469593_2247841721912311618_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=aSAWOJ7p9mkQ7kNvwGq9m_r&_nc_oc=AdqnVa8GAwmZcbK0eK4aLlYlefJep7_q3r94fk-2rNAnnA_P-E8ITr0qZ80xsrEWlRA&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=klxCoNjaMWvLyHRawJyLTw&_nc_ss=7a389&oh=00_Af1oFBdWzwoqrbgG4YgIXUHS93Cky-lRu6WcwMqXXyzgHw&oe=69E87D9C,https://www.facebook.com/ads/library/?id=1383528926590822
TIER_2_PROVEN,75,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-01-14 08:00:00,2026-03-31 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529887.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/615516065_957746250417192_4993802336097865660_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=faXRTByZqE0Q7kNvwFQ2Bv7&_nc_oc=Adrkjuu6DkVHUDB5KR3n6QkDXpwZhQA_Ais0ToLTQkfL99J8mI1rt42gM3zeoACvlxE&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=yB3-lCCT11IY7Ef3alviXQ&_nc_ss=7a389&oh=00_Af1pV6BeW9nU7Ttc9vVn-JhC327lYKLTYW-rErJSa2iCtA&oe=69E86FC8,https://www.facebook.com/ads/library/?id=769541222160900
TIER_2_PROVEN,75,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-01-14 08:00:00,2026-03-31 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529884.0,https://scontent.fmex11-1.fna.fbcdn.net/v/t39.35426-6/615435550_2037257586816968_3487232462844852067_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NX8IilAqwOYQ7kNvwG6cb3N&_nc_oc=AdpHig1AabV1JvIP8qcV6bYvNLs3MCN_tNO97bPFq0E5X9uf3mySFEh0dF74xItXNBU&_nc_zt=14&_nc_ht=scontent.fmex11-1.fna&_nc_gid=hs7B-tgS58y1wSLEkRewMQ&_nc_ss=7a389&oh=00_Af3b4nqqW1-iWkWHGAT0kWn6YwdeB3L5uwgC6xb8NYJ-9w&oe=69E85F31,https://www.facebook.com/ads/library/?id=906893728445614
TIER_2_PROVEN,75,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-01-27 08:00:00,2026-04-13 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529895.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/618632323_894345323069499_7884939711325382657_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=aMjgBEdSm6AQ7kNvwFljkBJ&_nc_oc=AdooW209Ar9QXoKsnl9qrsulPzFF67Ca1t2XW3TIQ7vGLEATt5z78HhB3Gua6CD7hb0&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=R3--1jKM0By0Bkcg9Reh3Q&_nc_ss=7a389&oh=00_Af2bKTcAkwVr2SXlkwSNHZ0WxW336cpuu2nY_RO77lSiWQ&oe=69E87090,https://www.facebook.com/ads/library/?id=2680276235666793
TIER_2_PROVEN,74,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-01-14 08:00:00,2026-03-30 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529884.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/615860619_915737641127583_8309772056154194163_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8aaY3wpsd9cQ7kNvwEIgtr_&_nc_oc=AdoJgF3emMVG-4rvvsM96dzwaMY87o_VRm1qIaDNbOjLaMjzElfxkZraIwjr5YD-pBY&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=z6bP2W6xdmYcUlZ8y4pTIg&_nc_ss=7a389&oh=00_Af3CRmu-t0xdT4YR6f_3y_hxY7_tS3Kc6lkbMsC72d7OQQ&oe=69E8665A,https://www.facebook.com/ads/library/?id=1202594908630078
TIER_2_PROVEN,74,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-01-14 08:00:00,2026-03-30 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529885.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/615323248_4303801389865055_1933898465283566224_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BP5bLoOHpAAQ7kNvwEhG2xE&_nc_oc=AdogQ2sL_g9s-VQTC7hXDxy_yB1XVxnJ8mC4pOa--zsPhNrvhBgjSbxMjckACF2c5VE&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=jl_jcw0uoLLpzdhYPpioEw&_nc_ss=7a389&oh=00_Af3SMzzaf3AjGzzR1GMEN1YI5GywteDACMBbyriTNDqgbA&oe=69E86B1C,https://www.facebook.com/ads/library/?id=860627136944945
TIER_2_PROVEN,74,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-01-15 08:00:00,2026-03-31 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529892.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/616815209_923092310157876_3926389635521008691_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5AWLxuL5Tv4Q7kNvwG3bLRo&_nc_oc=AdoXfGPiGrBa-mtkmZoeDdcVB3jSprHmgkjTn4JLXhB4Xu1OSmvNfhEHbv2U03cQUy8&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=rArZnsJUGur1GzRi6fYXHA&_nc_ss=7a389&oh=00_Af07AAI31jCxl6WmaRBDzg7LfYrP_9DP3HzN7fyI8AEM3Q&oe=69E86A0E,https://www.facebook.com/ads/library/?id=1615581516250449
TIER_2_PROVEN,72,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-07-18 07:00:00,2025-09-28 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529890.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/518545995_763802486142029_2379423548088703261_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PmVIJiVdzFQQ7kNvwFLLady&_nc_oc=AdqCWUlwjTrtBsrepWuJ4srMn5r0iAEPQ155drOyvhnuSYSXZMFeztuGpjo5rYk-Wv4&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=lyTndrtncVRhrgdAgIVMCA&_nc_ss=7a389&oh=00_Af3549KudrAQftZamCJJ1AF41ueb19koJv1320ruBsRG7Q&oe=69E87AF7,https://www.facebook.com/ads/library/?id=1413138059945679
TIER_2_PROVEN,72,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-07-18 07:00:00,2025-09-28 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529885.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/518300512_726437916910997_4777794815659170157_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2XoE_dLk9hAQ7kNvwH_fgb8&_nc_oc=AdrWx9KT_T9lak4ZayH-o9Q19gDE_-1VHOt2O40bT8IiQg-M_mVNfk9EiK7yFWWK-Dg&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=A2rjZhKiFMRz3plv7VGO-A&_nc_ss=7a389&oh=00_Af0rfqc_5Ha6vSBvrs7jUL9V0dwMNuKIJxT8KVQ3W0yBZw&oe=69E89407,https://www.facebook.com/ads/library/?id=708574715338692
TIER_2_PROVEN,70,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-08-30 07:00:00,2025-11-08 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529885.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/539557989_1084754100524681_6767919105031485371_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gzCwPeHW6toQ7kNvwGahbQo&_nc_oc=AdrkeB0jbMjJeDxzkVTnPNrhoTKYWsgCLVigWIGhzrIBws3UhDiQK0PufX5_CT7zp5M&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=NksOH1VTsVGZy-VBYrHvCA&_nc_ss=7a389&oh=00_Af2gMceQc_ru2IPaGbYDmC3hYist7Ptmj8y3dkUJ257XXQ&oe=69E88F95,https://www.facebook.com/ads/library/?id=1097701692498864
TIER_2_PROVEN,69,False,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-01-19 08:00:00,2026-03-30 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529884.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/615795200_1185527250412523_8222083297882453133_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PjPZ3Eo6sQ4Q7kNvwFOjgR9&_nc_oc=AdrTvI-wY4AwQn9ip6pf0YhZBY99TTfBnz34jyxFKdMV6xILrzsr4OvmCXasMHf1TXE&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=PfWRhuIYSv_ygLXfWXzIOg&_nc_ss=7a389&oh=00_Af06il-puYhez2hZ_evZTRQhar4JcrRAjYgydhj-rxhBgg&oe=69E86B9C,https://www.facebook.com/ads/library/?id=825415783824933
TIER_2_PROVEN,68,False,Coursiv,image,"In the next 5 years, AI will create more millionaires than the internet did in decades.
But here’s the truth: most people will keep wasting time on the wrong things.
If you disappear for just one month and commit to learning AI, your future will look completely different.
That’s what the 28-Day AI Challenge is about. 10 minutes a day. By the end of the month, you’ll shock yourself with what you can do.
Tap to join👆",Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-01-19 08:00:00,2026-03-29 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/616330959_26624935093774385_4850180341126521449_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Xpw-xPhBneQQ7kNvwEUHDP7&_nc_oc=AdqZzrPR-FBMq_lbrBJZmBqjMLyVL5PC9fmrFTJYEPPPVNRvvQOUHEb285NuCKU6EuQ&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=CHlecsSKuEbmET8e2tJVzQ&_nc_ss=7a389&oh=00_Af0cOC3mREiBSqE-x6EgZCMlOW2eZF5yR4DbrRS5i5ankw&oe=69E87761,https://www.facebook.com/ads/library/?id=643268485527283
TIER_2_PROVEN,67,False,Coursiv,video,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,,https://coursiv.io/es/v4,2025-02-19 08:00:00,2025-04-28 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER""]",1,529887.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/480712545_1163552261267291_9097601449119142496_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=v39S7IymwNcQ7kNvwF1hCSU&_nc_oc=AdoA8MLCCITLixEqVvPvqIdxGbmoRhCXsIc8FBKZ02Fx3m15z39jftyy10Edap5evS8&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=yB3-lCCT11IY7Ef3alviXQ&_nc_ss=7a389&oh=00_Af17iyJjWN6s_Sa1RpXGAwkp_Eh9EtzRYoAQrji7I0Rnrw&oe=69E87E9F,https://www.facebook.com/ads/library/?id=3968075280114747
TIER_2_PROVEN,67,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-08-25 07:00:00,2025-10-31 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529905.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/533607036_1295460302217263_3177462436680040921_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pKaKKAQ7Iw0Q7kNvwGV6_jm&_nc_oc=AdpW_FM_IrcYDXqRhFVGF5zxx7Nu65EVEgRjwFPUrL18NY6uTHGVNkhRUs9Ao-u8LQY&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=DrReYaPSoo-_oDbNwo6QNw&_nc_ss=7a389&oh=00_Af3eRFIighh-sXCtt33tBLazHeotkuDQjBl-cxKlRknCnQ&oe=69E87B35,https://www.facebook.com/ads/library/?id=680088924433196
TIER_2_PROVEN,67,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-08-25 07:00:00,2025-10-31 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/514265801_1472539273939935_1771491113188694325_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=s9fr9N50KU8Q7kNvwEY9CUn&_nc_oc=AdpwZXvyB3oFU8kgBzJGBG6k540hZt8FIr3eWoVYEFoqhA3RlXjxBcQhZOWsVXUuTwc&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=8Qo5wjmAa-7dhJF2-rcPew&_nc_ss=7a389&oh=00_Af0Y72AHzHC2ZV0TRm9uAl_B4YxqFojCYloLYfsPHYJtvA&oe=69E88B93,https://www.facebook.com/ads/library/?id=2268467616916037
TIER_2_PROVEN,67,False,Coursiv,video,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,,https://coursiv.io/es/v4,2025-02-19 08:00:00,2025-04-28 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER""]",1,529886.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/480578635_1837544567014770_6242540712014533908_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=vHUznUO6C-wQ7kNvwG-J1dq&_nc_oc=Adouzb-uikK1bOvFr0vWZo7CrqYE1fZlQxmmgZ_bFNe3nXgl-Irc-cvYYzxgtc-c-cA&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=eFUsJf_VJVgNBk4nkPJ2og&_nc_ss=7a389&oh=00_Af15bNz9em2Uyk1qb02D1AQaSr4gfq0JdspKgrhiUEt1wQ&oe=69E875BE,https://www.facebook.com/ads/library/?id=664229462741943
TIER_2_PROVEN,66,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-08-25 07:00:00,2025-10-30 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/533205445_1943670426426340_832991952916037907_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cNXvRE5LDoUQ7kNvwHrAGRF&_nc_oc=AdrA9YtAzRhKe0pxhVcVvJ1iy5NOQ7fxWzAj4pKrCRuVIS1q54mZnmlAF6Ji7D5jwXA&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=L9-y19a4OacNLFriJs40kg&_nc_ss=7a389&oh=00_Af0kL2fH22vMO-ryDuHKI7ZST_4PKe3z5iUAgoLYzXgGNA&oe=69E8925C,https://www.facebook.com/ads/library/?id=2617871125223495
TIER_2_PROVEN,64,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-10-04 07:00:00,2025-12-07 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529884.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/559416274_1333119084992764_3006291360087241443_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=at6EbTgWX80Q7kNvwGHpiKE&_nc_oc=AdoBzBypJxRLLW6_Qn2ueTNRF5QM2O2_9VVkfV-VEPGedwqmQuiFbKUT3k5qaNf7WrA&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=SaFSL_NotUgDGwoe6nkQog&_nc_ss=7a389&oh=00_Af3vFOYtGsWrETpFKqKd8Gh9OHAocM8bbAaBHjHeAb9Edg&oe=69E876D8,https://www.facebook.com/ads/library/?id=788956497273401
TIER_2_PROVEN,64,False,Coursiv,video,Dê o pontapé inicial em sua jornada de IA com o Coursiv 🚀,Comece agora,LEARN_MORE,,https://coursiv.io/pt/dynamic,2025-09-05 07:00:00,2025-11-08 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/541567891_25453162000940910_6358766091394610332_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=kwnBkNvaM7YQ7kNvwHuXuL-&_nc_oc=AdrfAFGh6xz4BFO3rvIxXU0o1PQZGCnUpBlJWAXpNrxzjwpAPrTq7Ft3RlHtdwDAZog&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=3pJ3WihlFGCsRApMu_w73Q&_nc_ss=7a389&oh=00_Af1gCN37g9ZOxccpgLT9_lnj_3s0pKZPH1wckf-7EO_6xg&oe=69E885D5,https://www.facebook.com/ads/library/?id=1512273043462630
TIER_2_PROVEN,64,False,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2025-07-20 07:00:00,2025-09-22 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529886.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/520142572_637595132081257_4340531128834060260_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=znvBS1nYgjIQ7kNvwEsW-qg&_nc_oc=AdpH3TLnI2wwNKf46CZp_R8d98l9UbH5553ollwrklXN_2h7pwdy54upJlue0IxjJqo&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=jwmpLcl9WXJ2a-cq6uvx8g&_nc_ss=7a389&oh=00_Af0xg2UXG2df-vS9fCO8A-N6aMmE-Xd5yVI9zlI8ufCGPg&oe=69E883C4,https://www.facebook.com/ads/library/?id=782017954252455
TIER_2_PROVEN,63,False,Coursiv,video,Dê o pontapé inicial em sua jornada de IA com o Coursiv 🚀,Comece agora,LEARN_MORE,,https://coursiv.io/pt/dynamic,2025-09-05 07:00:00,2025-11-07 08:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529905.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/539599080_1206050337995248_4341819592101686093_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=YXk_tR2Xbo8Q7kNvwFHmsQs&_nc_oc=AdrqrRqDg4ng3ijjrk8zjoMSH_uNg9KXpie6tVi8X4PW2_24OLrIEuN5bO1FiVx-oPs&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=wmmuFEZT8gavktONw_t3Ew&_nc_ss=7a389&oh=00_Af2b2Vw1smJtwsZKNrAdSRNYijI8eN6PODhgc8h0JMwMcw&oe=69E88F2D,https://www.facebook.com/ads/library/?id=1197940489041905
