tier,days_running_real,is_active_real,page_name_real,creative_type,full_ad_copy,headline,cta,link_description,landing_page,start_date_real,end_date_real,publisher_real,num_variations,page_likes,preview_image_url,ad_library_url
TIER_1_ACTIVE,11,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-05 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/663122562_2086111818628572_5558721922154284118_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=czVbbJBMRTgQ7kNvwE9VKn4&_nc_oc=AdpRwR3LAq7NX0TJ0bvlEPY8feMUnpdpltsOcwd8szkf4sG2W9RmxDJDHunNwTKrISQ&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=KF4tcM_xi5yAZokz5HMNJQ&_nc_ss=7a389&oh=00_Af1SqGvbVOz6HUXp_4a38O9U1dZYvalQOfqUqKdrsed3Jg&oe=69E8776F,https://www.facebook.com/ads/library/?id=1733505997702780
TIER_1_ACTIVE,11,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-05 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529908.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/661369993_803706165696472_3001658226362664690_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=19Q8Sb1lF38Q7kNvwHHyY92&_nc_oc=AdojRmkdrbFdMv2a8wsq-va54WcB4E2w67P5UJ_N_Es2yXIJjfp-WSQy1VXfx6elIDs&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=DAaaD7L8gPMbMKzNnzbvJg&_nc_ss=7a389&oh=00_Af0RCgL_9YmvXIEjgJIvvIQiqBJCTXlja0F7xZGuYmjVlg&oe=69E88132,https://www.facebook.com/ads/library/?id=951564170797546
TIER_1_ACTIVE,10,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529908.0,https://scontent.feoh8-1.fna.fbcdn.net/v/t39.35426-6/668218149_1759222795040605_4276006558054019024_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pIAblRaKepUQ7kNvwEMAvuG&_nc_oc=AdpSOgv7E2BzBjwDg8kWfj3SKm9m2NAwTU1DetEf38dB29BpEASfDWbSUTxRdBp5iX4&_nc_zt=14&_nc_ht=scontent.feoh8-1.fna&_nc_gid=hGH6xN5BUusl7cQ6knVGDw&_nc_ss=7a389&oh=00_Af1qfd3Y9ISsfB9rELeEDYpCl0Mh9hBC_7ymBcGEzSEaYA&oe=69E89242,https://www.facebook.com/ads/library/?id=1668612334320635
TIER_1_ACTIVE,10,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529898.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/663329638_2803112963372449_2974109829879169560_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HJqgtF1pxgMQ7kNvwFShg6n&_nc_oc=AdrPWHyRbaxJXbxsuAImiQBBT-gQedwskmFZnch1bF2pPHQyMN2KtFU_W6kBgpdZDc0&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=I-N5uVGtBq-66l72IjWmWw&_nc_ss=7a389&oh=00_Af3Q582K9tfovsSpTMcpdZi4uJ0T6VuTxr6KDDOBGc2YBg&oe=69E87EA2,https://www.facebook.com/ads/library/?id=1594489165174565
TIER_1_ACTIVE,10,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529910.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/662118009_929475043282217_3403568400405380589_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RdsfhJiXKUQQ7kNvwF4ttiv&_nc_oc=AdpGOJDdpga71bMd-ZiJD9LbukMtnKS0jAORzZDfcw8wlySxCIpsImfewsaz-MT1Orc&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=i1OcMzuIxCRvbhv0lB7GEg&_nc_ss=7a389&oh=00_Af2Iq_3Bo53e5sjZCHw7Yhs9PBTe0UeX16WO_lx2oillTA&oe=69E87A57,https://www.facebook.com/ads/library/?id=1099204819934222
TIER_1_ACTIVE,10,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/663309377_932560789591483_4826855129797874483_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=2yWoXg5F--QQ7kNvwEcqQtS&_nc_oc=Adrdw253vUlSJ5VK36ps3y0aSVH2e7MW0XjaF8BQKg9AcH8wpyo7ayZwvuI7NfpB72A&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=L9-y19a4OacNLFriJs40kg&_nc_ss=7a389&oh=00_Af3BU08NJQNJzCKaksVSuNfyX2xk7ZBxC3z3DZkiHKaQDw&oe=69E87556,https://www.facebook.com/ads/library/?id=1974224877304261
TIER_1_ACTIVE,10,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-06 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529902.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/667477415_1282455610479666_1576435000421661844_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=4obj6KWoLsEQ7kNvwE0046n&_nc_oc=Adoc_7G111cDhNDMCDyTe-djhiGtd_OvNUJCZLMsPEQBTWOq_Ufk9NE7i6w30o9f_Do&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=95gI3ee-QA_cz1w-jv01Mw&_nc_ss=7a389&oh=00_Af0X-9zoDOBUgbLin52oc4--eaS0tGFS1uqCSUZxZ2KchQ&oe=69E87DC8,https://www.facebook.com/ads/library/?id=34748539718123289
TIER_1_ACTIVE,9,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-07 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529885.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/666000995_1341649904592169_8738786797371377630_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=eQnQnFjO2zcQ7kNvwH8KqCq&_nc_oc=AdpJCCVpgumviyaFarbY31uoO932swp9ditH1FIYevg6KBmkGl0XLPCamW9n03C3k74&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=5OE0k1nIztij7MtZpwaxag&_nc_ss=7a389&oh=00_Af3Q09OWIeJbsF54jG9aQrPrpk7CSRZwzd7gj2QjLNG0pw&oe=69E87227,https://www.facebook.com/ads/library/?id=949380237696922
TIER_1_ACTIVE,8,True,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2026-04-08 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529897.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/666035873_914583774736067_6004193428784366368_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5yAHaLBATagQ7kNvwFuRDwy&_nc_oc=AdohIJ1TOJVkAxHDeUW5UWuzVOSAFvV-OCwZGyTZEVQyxjoO8Meqch27wy0AhQD5rN4&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=oGkOCPiv_2noLRHFZ5RHxQ&_nc_ss=7a389&oh=00_Af3JMH78wquiZPXLoZ7aXCUuZCPSZPH3fkNBq_8MswL9VA&oe=69E86475,https://www.facebook.com/ads/library/?id=1500817038309215
TIER_1_ACTIVE,7,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-09 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529887.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/666519715_1455022526114484_2655322136851577544_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=KfKtYXF2HJUQ7kNvwHDJS9B&_nc_oc=AdqA9WD4ouRJ4miVVvJJ7Qe5fiUEjaUQjI4OM385FIgRMJi5YowGVt4aE1FTsW-y58A&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=vh49668Rq83fJCe3QYC8dA&_nc_ss=7a389&oh=00_Af1bDP3yQu0Jb4CMIuw2jmzB0irC0981C9pbY1zyiZTuSg&oe=69E87EE5,https://www.facebook.com/ads/library/?id=1999688023972563
TIER_1_ACTIVE,7,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-10 07:00:00,2026-04-17 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529912.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/670483430_880205145047053_6059700851085794293_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0umgbSQY4f0Q7kNvwHgFHaW&_nc_oc=AdqcNHwGOnxoM36eI_XTh5oY5JvzwNEsReGfQCbJwju5Vl_VKBds0SSGRJ9WV29hzKM&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=-RMV0RQ1XLvgTZEEsLGpsw&_nc_ss=7a389&oh=00_Af2Xr3qmkq0QcO773Vk69JNxVzwcfGoUshZof1Cc6yJ_oA&oe=69E86CB0,https://www.facebook.com/ads/library/?id=1658275058703160
TIER_1_ACTIVE,6,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-10 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529908.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/668270561_2146029572857112_3649889535517631252_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=XKXDZCiu9KIQ7kNvwG1lLfm&_nc_oc=AdqMe9mOirpY20bZxLlc54jNK5_8U6pHohOGLIza7QPfVT0gTxhpVc9HKPp-dD_OsJY&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=y4h2Jl96XqAjSKTfw-KVmg&_nc_ss=7a389&oh=00_Af3ZRyFCsgX95gQD6wIZ3S1ZJfV-FSuXGca_TRqF6pY9Sw&oe=69E87CBF,https://www.facebook.com/ads/library/?id=920303717458499
TIER_1_ACTIVE,6,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-10 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529913.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/668489347_976629091713312_4397227284439923583_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=C4VsRQg_q1sQ7kNvwGwfI2e&_nc_oc=Adrk34chP1qqaFlU_uXSOObTIHgE4xkTEtKCbV9zUM_yzRTrr6xtp62gCZt7QJQjLYw&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=YQgadQMkwte_d6bmaKvKbg&_nc_ss=7a389&oh=00_Af2wrvp37W833c2u4lJJVaP4kcZ_r3o8FRjLH3OmGUXg6A&oe=69E891AE,https://www.facebook.com/ads/library/?id=925419766956689
TIER_1_ACTIVE,5,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,282608.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/670875752_1456467468685520_5067394750187167293_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OIXJ1t2EI2cQ7kNvwFjGTjt&_nc_oc=AdqeA8MmRa6uIuODUnYwaD-5JbXlYUC6BaxKHeLIvFW6tYofw12HF62wkIFflgVTEeU&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=iBUdbvFkonFrb-LOVGJZZA&_nc_ss=7a389&oh=00_Af2x20UrXEpR-zj4U-A9Hmt5OoCn870e-BqBEOeOmURYAQ&oe=69E86B26,https://www.facebook.com/ads/library/?id=992289199895919
TIER_1_ACTIVE,5,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,282609.0,https://scontent.feoh8-1.fna.fbcdn.net/v/t39.35426-6/669848557_1467200548774307_8849630275798640363_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BmX1V0HcV2UQ7kNvwHARUCn&_nc_oc=AdrV4Gpr46XiUAo6oYls2o1xlXHEZaMZfoDS0WwdUUTeR0OSRAsphs7uUhoFvPQaKa8&_nc_zt=14&_nc_ht=scontent.feoh8-1.fna&_nc_gid=Bowf-kVn3feBSyuXM997zw&_nc_ss=7a389&oh=00_Af3mMQh3K1ajyBRiiTCheoZQSyD9vVKcid9Tcwvszx1kTQ&oe=69E87F53,https://www.facebook.com/ads/library/?id=960100586567136
TIER_1_ACTIVE,5,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529907.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669059405_1697073524759887_1191998668803232581_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Jw9BvVpiysAQ7kNvwGLmibd&_nc_oc=AdoyO4Er8tEdFdVThzB71-C_2Qz-p_JNNfmzw2ytDVgzHHidLh16s5NEW7Xlivcj-Ow&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=mPFz63Mv0e8MQXyLkBHMWw&_nc_ss=7a389&oh=00_Af1-q0BiAJlXOJqKDWV_MKc7wVuILBkD21ObLCUFE7wkfw&oe=69E884F9,https://www.facebook.com/ads/library/?id=1412721030540226
TIER_1_ACTIVE,5,True,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529909.0,https://scontent.feoh14-1.fna.fbcdn.net/v/t39.35426-6/670786673_887984647622136_6524877566373566349_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9Yw7ME7BAnkQ7kNvwFCcHnN&_nc_oc=Adp--nmltdakwrKB4tXkKzoDA936q8hKmEvXaJwmQArz9RtmHcsk10GBjrBiKzGAZKk&_nc_zt=14&_nc_ht=scontent.feoh14-1.fna&_nc_gid=BTttWu5y-L6RS_Eg5hvWMQ&_nc_ss=7a389&oh=00_Af0UqTEY9NCCd_tcSBjI6yBYAFGyDJwxjPNeD9ctr43nqQ&oe=69E863A0,https://www.facebook.com/ads/library/?id=1246982364268703
TIER_1_ACTIVE,5,True,Coursiv,video,Devenez maître des outils d’IA avec Coursiv 🚀,Commencez maintenant,LEARN_MORE,,https://coursiv.io/fr/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529899.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/668622772_1342849184481152_2542948768381108891_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gCnn9MdMxQ4Q7kNvwEuncCZ&_nc_oc=AdrxB6gdZnypcApej12hfqsHHkXCU-mDFcU7l3Wdb-OoJ4w5EdBglKqk4i-G3YAuslU&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=yfUAtkYxql8n9TVXtzPu2Q&_nc_ss=7a389&oh=00_Af0uLUf-Noak14Y3gP_45kK8zhTdB_qpeKPgtoge_rZsMg&oe=69E87D3F,https://www.facebook.com/ads/library/?id=993346956356140
TIER_1_ACTIVE,5,True,Coursiv,image,¡Inicie su viaje hacia la IA con Coursiv 🚀,¡Empezar ahora!,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/es/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529890.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/670873872_1306881144647814_3234043455634699435_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=dfBel3cXrzkQ7kNvwEklYCy&_nc_oc=Adq7otbSl-8jiDp2CIXlk4KE3WR4RvhYJIrNm5wDZVruBIiSV4KIVXuuGd3BvHovbLY&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=lyTndrtncVRhrgdAgIVMCA&_nc_ss=7a389&oh=00_Af0Rgq4IFg7mDtPa1_iqkYzGeBK-GojcBiJvWI2m54_ITA&oe=69E85E3D,https://www.facebook.com/ads/library/?id=2096094100933287
TIER_1_ACTIVE,5,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-11 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529893.0,https://scontent.fbau3-2.fna.fbcdn.net/v/t39.35426-6/670967541_1513071310338480_3074750079672025521_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WVd42TNwytkQ7kNvwG-5TLc&_nc_oc=Adp5QhoqYcf_tQ3PFc5GnedYHHogm-Ei4BK6YAgWNsUJtsZnDPUwBxETRFywTTGXLgs&_nc_zt=14&_nc_ht=scontent.fbau3-2.fna&_nc_gid=8sZYA17K54U6wUgWyIUUvw&_nc_ss=7a389&oh=00_Af1hbbAZeroDYiIx7Lw89ASOfDJ5C5l_Rn5pLqur2yH5xg&oe=69E86017,https://www.facebook.com/ads/library/?id=922676227243969
TIER_1_ACTIVE,4,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529886.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/668722792_1610202386851251_7596192401301508413_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cCC3gSJGbHIQ7kNvwHQfmw_&_nc_oc=AdqUSnoygEEe1y3InOAUwD8jn43K_HvvJSUxFFRUXIJQLv6jpNoXeax9iLfiRpIeTmg&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=h87XeIXLSh5sHVX9zhuJWA&_nc_ss=7a389&oh=00_Af0UhdPo__49PrMXDjdgxu0Imvl8lcq9AbJOpulqsujMVg&oe=69E89185,https://www.facebook.com/ads/library/?id=1306803517984175
TIER_1_ACTIVE,4,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529899.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669339787_1483653533204047_8092944336772547608_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JCq-URQn-cUQ7kNvwF16kiF&_nc_oc=AdpFJebSFhQv2XSMNBV9wTt4kZRTDjr7_vdNeUUdJvWul_oMEdpFga1Mc_9Ey9rpDZ0&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=8nExH0fu22Lq-f1odiNOtQ&_nc_ss=7a389&oh=00_Af216gKNfDRGglRmuCZL3NZRjkx2WnSIJORdW0H0Q7pgRg&oe=69E87BC9,https://www.facebook.com/ads/library/?id=957530220007074
TIER_1_ACTIVE,4,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529886.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/671120027_1440148803879647_7374039880594922299_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=P7_XPapb2fwQ7kNvwHbJUAM&_nc_oc=AdqI8QGo7UFG4K_tVm51BEegof--WZLzXZzB_22748GIFKJIIrVk7cVH9-SmXLhEscM&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=eFUsJf_VJVgNBk4nkPJ2og&_nc_ss=7a389&oh=00_Af3Xn066TXhG_svuaXNi-gole7oaVDV1o5NXvBvbKCHxXw&oe=69E87E8B,https://www.facebook.com/ads/library/?id=1312994200694157
TIER_1_ACTIVE,4,True,Coursiv,image,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,Master AI with beginner-friendly courses. Learn ChatGPT and other AI tools for work and practical automation. No tech background needed. Join 800K+ learners.,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529891.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669708577_952179370542435_1543705901582351439_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=I5smjRlchWMQ7kNvwHTjuJ4&_nc_oc=Adow_zJDTP_y4y8B22iP4qMcQhuAJxl88vekvUl91mcoL6DIpJ0WacExN3k0V8MDFEA&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=KnSswtOUuwduRx82AqFXzA&_nc_ss=7a389&oh=00_Af1vR0a8IcgjjF4CYW35b53i_niIMM_V-WCv53J_0No7sA&oe=69E869F8,https://www.facebook.com/ads/library/?id=940256998751303
TIER_1_ACTIVE,4,True,Coursiv,video,Kick-start your AI journey with Coursiv 🚀,Start Now,LEARN_MORE,,https://coursiv.io/dynamic,2026-04-12 07:00:00,2026-04-16 07:00:00,"[""FACEBOOK"", ""INSTAGRAM"", ""AUDIENCE_NETWORK"", ""MESSENGER"", ""THREADS""]",1,529891.0,https://scontent.fbau3-1.fna.fbcdn.net/v/t39.35426-6/669359676_960270700266453_550741696083553524_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JLtO1lFTRu4Q7kNvwF_uZId&_nc_oc=AdrUZNQXTSXRm84P6Gjo1BMmrdGM_1uSmwLDEES2C-hTH95c4hoIfSOcS7OOZdzJy3Q&_nc_zt=14&_nc_ht=scontent.fbau3-1.fna&_nc_gid=KnSswtOUuwduRx82AqFXzA&_nc_ss=7a389&oh=00_Af394O1Q2Z_BaxVeYn8FmefuonvHiKhXNFHxnWTCEWyf8g&oe=69E87EF4,https://www.facebook.com/ads/library/?id=1526623868977105
